code_flag,gw_part_no,roll_length
O,1091A06C41,2685.314
O,1091A07T41,531.428
O,1091A07C41,299.840
O,1091A08C41,2521.095
O,1091A08T41,1092.160
O,1091A06T21,1486.542
O,1091A08T41,947.377
O,1091A06T21,768.140
O,1091A07T41,1289.879
O,1091A08T41,2463.973
A,1091A08T41,1862.170
O,1091A08T41,3000.000
O,1091A08T41,1460.208
O,1091A07C21,1861.234
O,1091G08PA4,583.565
O,1091A07C21,3000.000
O,1091A07T41,283.005
O,1091A07C21,691.131
R,1091A07T21,2599.519
O,1091A06T21,1041.070
O,1091A07C21,3000.000
O,1091A06T21,879.783
O,1091A07T41,2021.059
R,1091A07T21,957.952
