route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity
BGAPRT02,PC7LWFM,ChipMOS,MAT,0008WPRT005,6996,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFR,ChipMOS,MAT,0008WPRT005,10580,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFV,ChipMOS,MAT,0008WPRT005,487,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFZ,ChipMOS,MAT,0008WPRT005,519,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWG4,ChipMOS,MAT,0008WPRT005,9767,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PD6ABHZ,ChipMOS,MAT,0008WPRT005,1695,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PD8LWBL,ChipMOS,MAT,0008WPRT005,22737,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,PD8LWBQ,ChipMOS,MAT,0008WPRT005,18311,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,PD9YZBS,ChipMOS,MAT,0008WPRT005,40,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PE5ABJJ,ChipMOS,MAT,0008WPRT005,9504,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PE5RKC2,ChipMOS,MAT,0008WPRT005,14400,0,5030,N,N,,P,3,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKA2,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKA6,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAA,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAE,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAI,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAM,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAR,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAV,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAZ,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKB4,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PF2ABE5,ChipMOS,MAT,0008WPRT005,9504,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PF3MSDQ,ChipMOS,MAT,0008WPRT005,19919,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,PF3MSDU,ChipMOS,MAT,0008WPRT005,21428,0,5030,N,N,,,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PF3MSDY,ChipMOS,MAT,0008WPRT005,21390,0,5030,N,N,,,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PH7CMB1,ChipMOS,MAT,0008WPRT005,11294,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI0CMGJ,ChipMOS,MAT,0008WPRT005,375,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI0CMQ5,ChipMOS,MAT,0008WPRT005,3119,0,5030,N,N,,E,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CM2E,ChipMOS,MAT,0008WPRT005,242,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CME3,ChipMOS,MAT,0008WPRT005,180,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMJ4,ChipMOS,MAT,0008WPRT005,600,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMJ8,ChipMOS,MAT,0008WPRT005,600,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMJC,ChipMOS,MAT,0008WPRT005,600,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMKC,ChipMOS,MAT,0008WPRT005,720,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CM45,ChipMOS,MAT,0008WPRT005,250,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMKK,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMKP,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDF,ChipMOS,MAT,0008WPRT005,335,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDP,ChipMOS,MAT,0008WPRT005,125,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDT,ChipMOS,MAT,0008WPRT005,360,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDX,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CME2,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMEB,ChipMOS,MAT,0008WPRT005,180,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMEG,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMFB,ChipMOS,MAT,0008WPRT005,180,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMFS,ChipMOS,MAT,0008WPRT005,360,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMEN,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMES,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMF3,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMF7,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMGT,ChipMOS,MAT,0008WPRT005,560,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMJ5,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PZZRK1W,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,P,3,,,6202CX-MAT,0.0,N,
BGAPRT02,RA2MSCZ,ChipMOS,MAT,0008WPRT005,21872,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA2MSD4,ChipMOS,MAT,0008WPRT005,21244,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA2MSD8,ChipMOS,MAT,0008WPRT005,22023,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA2MSDC,ChipMOS,MAT,0008WPRT005,22033,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA2MSDG,ChipMOS,MAT,0008WPRT005,15559,0,5030,N,N,,,3,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3BUAL,ChipMOS,MAT,0008WPRT005,10613,0,5030,N,N,,,5,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3BUAQ,ChipMOS,MAT,0008WPRT005,9042,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSBF,ChipMOS,MAT,0008WPRT005,18957,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSBJ,ChipMOS,MAT,0008WPRT005,4506,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSBN,ChipMOS,MAT,0008WPRT005,22583,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSBS,ChipMOS,MAT,0008WPRT005,22434,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSBW,ChipMOS,MAT,0008WPRT005,21859,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSC1,ChipMOS,MAT,0008WPRT005,21630,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSC5,ChipMOS,MAT,0008WPRT005,21454,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSC9,ChipMOS,MAT,0008WPRT005,20249,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSCD,ChipMOS,MAT,0008WPRT005,19419,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSCH,ChipMOS,MAT,0008WPRT005,22633,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSCL,ChipMOS,MAT,0008WPRT005,22556,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSCQ,ChipMOS,MAT,0008WPRT005,22527,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSCU,ChipMOS,MAT,0008WPRT005,22319,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSCY,ChipMOS,MAT,0008WPRT005,21743,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSD3,ChipMOS,MAT,0008WPRT005,21625,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSD7,ChipMOS,MAT,0008WPRT005,21532,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSDB,ChipMOS,MAT,0008WPRT005,20890,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSDF,ChipMOS,MAT,0008WPRT005,19721,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSDJ,ChipMOS,MAT,0008WPRT005,1766,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSDN,ChipMOS,MAT,0008WPRT005,5413,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSDS,ChipMOS,MAT,0008WPRT005,914,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSDW,ChipMOS,MAT,0008WPRT005,1809,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSE1,ChipMOS,MAT,0008WPRT005,2757,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSE5,ChipMOS,MAT,0008WPRT005,1814,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSE9,ChipMOS,MAT,0008WPRT005,1812,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSED,ChipMOS,MAT,0008WPRT005,1824,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSEH,ChipMOS,MAT,0008WPRT005,917,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSEL,ChipMOS,MAT,0008WPRT005,9081,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSEQ,ChipMOS,MAT,0008WPRT005,5388,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSEU,ChipMOS,MAT,0008WPRT005,22784,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSEY,ChipMOS,MAT,0008WPRT005,21590,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSF3,ChipMOS,MAT,0008WPRT005,20499,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSF7,ChipMOS,MAT,0008WPRT005,6289,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSFB,ChipMOS,MAT,0008WPRT005,5329,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSFF,ChipMOS,MAT,0008WPRT005,8129,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSFJ,ChipMOS,MAT,0008WPRT005,6225,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSFW,ChipMOS,MAT,0008WPRT005,21725,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSG1,ChipMOS,MAT,0008WPRT005,22243,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSG5,ChipMOS,MAT,0008WPRT005,22534,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSG9,ChipMOS,MAT,0008WPRT005,22658,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSGD,ChipMOS,MAT,0008WPRT005,22699,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSGH,ChipMOS,MAT,0008WPRT005,22785,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSGL,ChipMOS,MAT,0008WPRT005,22723,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSGQ,ChipMOS,MAT,0008WPRT005,15191,0,5030,N,N,,,3,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSGU,ChipMOS,MAT,0008WPRT005,18803,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSGY,ChipMOS,MAT,0008WPRT005,20559,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSH3,ChipMOS,MAT,0008WPRT005,20811,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSH7,ChipMOS,MAT,0008WPRT005,21505,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSHB,ChipMOS,MAT,0008WPRT005,21729,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSHF,ChipMOS,MAT,0008WPRT005,21686,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSHJ,ChipMOS,MAT,0008WPRT005,21539,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSHN,ChipMOS,MAT,0008WPRT005,21387,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSHS,ChipMOS,MAT,0008WPRT005,20702,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,RA3MSHW,ChipMOS,MAT,0008WPRT005,19407,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSB8,ChipMOS,MAT,0008WPRT005,18855,0,5030,N,N,,,7,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSBC,ChipMOS,MAT,0008WPRT005,21711,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSBG,ChipMOS,MAT,0008WPRT005,22642,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSBK,ChipMOS,MAT,0008WPRT005,10800,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSBR,ChipMOS,MAT,0008WPRT005,22351,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSBV,ChipMOS,MAT,0008WPRT005,22314,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSBZ,ChipMOS,MAT,0008WPRT005,22167,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSC4,ChipMOS,MAT,0008WPRT005,21975,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSC8,ChipMOS,MAT,0008WPRT005,21290,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSCC,ChipMOS,MAT,0008WPRT005,18681,0,5030,N,N,,,7,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSCG,ChipMOS,MAT,0008WPRT005,22491,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSCK,ChipMOS,MAT,0008WPRT005,22306,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSCP,ChipMOS,MAT,0008WPRT005,22066,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSCT,ChipMOS,MAT,0008WPRT005,21472,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSD3,ChipMOS,MAT,0008WPRT005,21042,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSD7,ChipMOS,MAT,0008WPRT005,21760,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSDB,ChipMOS,MAT,0008WPRT005,21596,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PB8MSDF,ChipMOS,MAT,0008WPRT005,21496,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSED,ChipMOS,MAT,0008WPRT005,30665,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSEH,ChipMOS,MAT,0008WPRT005,30590,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSEL,ChipMOS,MAT,0008WPRT005,30501,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSEQ,ChipMOS,MAT,0008WPRT005,29779,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSEU,ChipMOS,MAT,0008WPRT005,29684,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSEY,ChipMOS,MAT,0008WPRT005,29488,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSF3,ChipMOS,MAT,0008WPRT005,30731,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSF7,ChipMOS,MAT,0008WPRT005,30821,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSFB,ChipMOS,MAT,0008WPRT005,30880,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSFF,ChipMOS,MAT,0008WPRT005,30944,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSFJ,ChipMOS,MAT,0008WPRT005,30974,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSFN,ChipMOS,MAT,0008WPRT005,31079,0,5030,N,N,,,9,,,6202CX-MAT,0.0,N,
BGAPRT02,PC3MSFS,ChipMOS,MAT,0008WPRT005,22173,0,5030,N,N,,,7,,,6202CX-MAT,0.0,N,
BGAPRT02,PC4ABL4,ChipMOS,MAT,0008WPRT005,6688,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFB,ChipMOS,MAT,0008WPRT005,3165,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFF,ChipMOS,MAT,0008WPRT005,10592,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFJ,ChipMOS,MAT,0008WPRT005,10594,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFN,ChipMOS,MAT,0008WPRT005,714,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFS,ChipMOS,MAT,0008WPRT005,10585,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWFW,ChipMOS,MAT,0008WPRT005,2242,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWG1,ChipMOS,MAT,0008WPRT005,10556,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PC7LWG5,ChipMOS,MAT,0008WPRT005,10548,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PD6ABJC,ChipMOS,MAT,0008WPRT005,3352,0,5030,N,N,,,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PD8LWBM,ChipMOS,MAT,0008WPRT005,24102,0,5030,N,N,,,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PD8LWBR,ChipMOS,MAT,0008WPRT005,20193,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,PD9YZBB,ChipMOS,MAT,0008WPRT005,29,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PE8BUAB,ChipMOS,MAT,0008WPRT005,12363,0,5030,N,N,,,8,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKA3,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKA7,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAB,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAF,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAJ,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAN,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAS,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKAW,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKB1,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PE9RKB5,ChipMOS,MAT,0008WPRT005,25200,0,5030,N,N,,P,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PF3MSDR,ChipMOS,MAT,0008WPRT005,20723,0,5030,N,N,,,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PF3MSDV,ChipMOS,MAT,0008WPRT005,19144,0,5030,N,N,,,4,,,6202CX-MAT,0.0,N,
BGAPRT02,PF3MSDZ,ChipMOS,MAT,0008WPRT005,22633,0,5030,N,N,,,5,,,6202CX-MAT,0.0,N,
BGAPRT02,PH7CMB2,ChipMOS,MAT,0008WPRT005,10289,0,5030,N,N,,,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PH7BUA1,ChipMOS,MAT,0008WPRT005,47300,0,5030,N,N,,,10,,,6202CX-MAT,0.0,N,
BGAPRT02,PI0CMGF,ChipMOS,MAT,0008WPRT005,180,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI0CMGK,ChipMOS,MAT,0008WPRT005,375,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI0CMQ6,ChipMOS,MAT,0008WPRT005,3119,0,5030,N,N,,E,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PI0CMRH,ChipMOS,MAT,0008WPRT005,3119,0,5030,N,N,,E,2,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CM2F,ChipMOS,MAT,0008WPRT005,242,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CME4,ChipMOS,MAT,0008WPRT005,180,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMJQ,ChipMOS,MAT,0008WPRT005,900,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMJ1,ChipMOS,MAT,0008WPRT005,600,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMJ5,ChipMOS,MAT,0008WPRT005,600,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMJ9,ChipMOS,MAT,0008WPRT005,600,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMK9,ChipMOS,MAT,0008WPRT005,600,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMKH,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMKL,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI1CMKQ,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDL,ChipMOS,MAT,0008WPRT005,125,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDQ,ChipMOS,MAT,0008WPRT005,360,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDU,ChipMOS,MAT,0008WPRT005,360,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMEC,ChipMOS,MAT,0008WPRT005,180,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMEH,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMDY,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CME3,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMEP,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMET,ChipMOS,MAT,0008WPRT005,150,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMF4,ChipMOS,MAT,0008WPRT005,300,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMFC,ChipMOS,MAT,0008WPRT005,180,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
BGAPRT02,PI2CMFT,ChipMOS,MAT,0008WPRT005,360,0,5030,N,N,,E,1,,,6202CX-MAT,0.0,N,
