process_id,master_desc,detail_id,remark
008DR050,Entity (KNS),E22000298,Ultra
008DR050,Entity,E22500101,
008DR050,Lot Size,O20700198,5760
008DR050,Entity Code,R20100698,Y
008DR050,PTN No,R20800698,DV-026
008DR050,PTN no,R21500198,05
008DR050,PTN no,R22500198,15
008DR050,PTN no,R23300398,06
008DR050,Support Entity,S20400102,
008DR050,Support Entity,S20400102,
008DR050,Support Entity,S22000102,
008DR050,Support Entity,S22000103,SU-24075-355E
008FG005,Entity,E20700199,ESEC-2100
008FG005,Entity,E20700199,ESEC-2100
008FG005,Entity,E20700199,ESEC-2100
008FG005,Entity (KNS),E22000298,Ultra; Iconn
008FG005,Entity,E22500199,E&R
008FG005,Lot Size,O20700198,10080
008FG005,Entity Code,R20100698,Y
008FG005,PTN No,R20800698,11
008FG005,PTN no,R21500198,04
008FG005,PTN no,R22500198,04
008FG005,PTN no,R23300398,06
008FG005,PTN no,R24250398,08
008FG005,Support Entity,S20400102,
008FG005,Support Entity,S20400102,
008FG005,Support Entity,S22000102,
008FG005,Support Entity,S22000103,SU-25090-365E
008FG013,Entity,E20700199,ESEC-2100
008FG013,Entity,E20700199,ESEC-2100
008FG013,Entity,E20700199,ESEC-2100
008FG013,Entity (KNS),E22000298,Ultra; Iconn
008FG013,Entity,E22500199,E&R
008FG013,Lot Size,O20700198,10080
008FG013,Entity Code,R20100698,Y
008FG013,PTN No,R20800698,11
008FG013,PTN no,R21500198,04
008FG013,PTN no,R22500198,04
008FG013,PTN no,R23300398,06
008FG013,PTN no,R24250398,08
008FG013,Support Entity,S20400102,
008FG013,Support Entity,S20400102,
008FG013,Support Entity,S22000102,
008FG013,Support Entity,S22000103,SU-25090-365E
008FG023,Entity,E20700199,ESEC-2100
008FG023,Entity,E20700199,ESEC-2100
008FG023,Entity,E20700199,ESEC-2100
008FG023,Entity (KNS),E22000298,Ultra;Iconn;Maxum Plus
008FG023,Entity,E22500199,E&R
008FG023,Entity,E24300199,GMM SP34
008FG023,Lot Size,O20700198,10080
008FG023,Entity Code,R20100698,O
008FG023,PTN No,R20800698,11
008FG023,PTN no,R21500198,04
008FG023,PTN no,R22500198,04
008FG023,PTN no,R23300398,06
008FG023,PTN no,R24250398,08
008FG023,Support Entity,S20400102,
008FG023,Support Entity,S20400102,
008FG023,Support Entity,S22000102,
008FG023,Support Entity,S22000103,SU-25090-365E
008FG027,Entity,E20700199,ESEC-2100
008FG027,Entity,E20700199,ESEC-2100
008FG027,Entity,E20700199,ESEC-2100
008FG027,Entity (KNS),E22000298,Ultra;Iconn;Maxum Plus
008FG027,Entity,E22500101,
008FG027,Entity,E24300199,GMM SP34
008FG027,Lot Size,O20700198,10080
008FG027,Entity Code,R20100698,D
008FG027,PTN No,R20800698,11
008FG027,PTN no,R21500198,04
008FG027,PTN no,R22500198,04
008FG027,PTN no,R23300398,06
008FG027,PTN no,R24250398,08
008FG027,Support Entity,S20400102,
008FG027,Support Entity,S20400102,
008FG027,Support Entity,S22000102,
008FG027,Support Entity,S22000103,SU-25090-365E
008OK001,Entity,E20700199,ESEC 2100FC-I
008OK001,Entity,E20700199,ESEC 2100FC-I
008OK001,Entity,E20700199,ESEC 2100FC-I
008OK001,Entity,E22500199,NEMST-2002ILV
008OK001,Lot Size,O20700198,31980
008OK001,Entity Code,R20100698,C
008OK001,PTN no,R22500198,009
008OK001,PTN no,R23300398,04
008OK001,PTN no,R24250398,09
008OK001,PTN no,R24720298,09
008OK001,Support Entity,S20400102,
008OK001,Support Entity,S20400102,
008Y6080,Entity,E20700199,DB-800
008Y6080,Entity,E20700199,DB-800
008Y6080,Entity,E20700199,DB-800
008Y6080,Entity,E21500199,NEMST-2002ILV
008Y6080,Entity (KNS),E22000298,Ultra
008Y6080,Entity,E22500199,NEMST-2002ILV
008Y6080,Lot Size,O20700198,11520
008Y6080,Entity Code,R20100698,C
008Y6080,PTN No,R20800698,01
008Y6080,PTN no,R21500198,04
008Y6080,PTN no,R22500198,014
008Y6080,PTN no,R23300398,06
008Y6080,PTN no,R24250398,08
008Y6080,PTN no,R24720298,09
008Y6080,Support Entity,S20400102,
008Y6080,Support Entity,S20400102,
008Y6080,Support Entity,S22000102,
008Y6080,Support Entity,S22000103,SU-25090-405F15
008Y6082,Entity,E20700199,ESEC-2100
008Y6082,Entity,E20700199,ESEC-2100
008Y6082,Entity,E20700199,ESEC-2100
008Y6082,Entity,E20800101,
008Y6082,Entity,E21500199,NEMST-2002ILV
008Y6082,Entity (KNS),E22000298,Ultra
008Y6082,Entity,E22500199,NEMST-2002ILV
008Y6082,Entity,E23000103,
008Y6082,Entity,E23300101,
008Y6082,Entity,E23300101,
008Y6082,Entity,E24000101,
008Y6082,SP Entity,E24100101,
008Y6082,Lot Size,O20700198,8320
008Y6082,Entity Code,R20100698,G
008Y6082,PTN No,R20800698,11
008Y6082,PTN no,R21500198,04
008Y6082,PTN no,R22500198,013
008Y6082,PTN no,R23300398,06
008Y6082,PTN no,R24720298,09
008Y6082,Support Entity,S20400102,
008Y6082,Support Entity,S20400102,
008Y6082,Support Entity,S22000102,
008Y6082,Support Entity,S22000103,SU-25090-405F15
008Y6087,Entity,E20700199,ESEC-2100
008Y6087,Entity,E20700199,ESEC-2100
008Y6087,Entity,E20700199,ESEC-2100
008Y6087,Entity,E20800101,
008Y6087,Entity,E21500199,NEMST-2002ILV
008Y6087,Entity (KNS),E22000298,Ultra
008Y6087,Entity,E22500199,NEMST-2002ILV
008Y6087,Entity,E23000103,
008Y6087,Entity,E23300101,
008Y6087,Entity,E23300101,
008Y6087,Entity,E24000101,
008Y6087,SP Entity,E24100101,
008Y6087,Lot Size,O20700198,8320
008Y6087,Entity Code,R20100698,G
008Y6087,PTN No,R20800698,11
008Y6087,PTN no,R21500198,04
008Y6087,PTN no,R22500198,013
008Y6087,PTN no,R23300398,06
008Y6087,PTN no,R24720298,09
008Y6087,Support Entity,S20400199,Dual
008Y6087,Support Entity,S20400199,Dual
008Y6087,Support Entity,S22000102,
008Y6087,Support Entity,S22000103,SU-25090-405F15
008Y6089,Entity,E20700199,ESEC-2100
008Y6089,Entity,E20700199,ESEC-2100
008Y6089,Entity,E20700199,ESEC-2100
008Y6089,Entity,E20800101,
008Y6089,Entity,E21500199,NEMST-2002ILV
008Y6089,Entity (KNS),E22000298,Ultra
008Y6089,Entity,E22500199,NEMST-2002ILV
008Y6089,Entity,E23000103,
008Y6089,Entity,E23300101,
008Y6089,Entity,E23300101,
008Y6089,Entity,E24000101,
008Y6089,SP Entity,E24100101,
008Y6089,Lot Size,O20700198,8320
008Y6089,Entity Code,R20100698,G
008Y6089,PTN No,R20800698,01
008Y6089,PTN no,R21500198,04
008Y6089,PTN no,R22500198,013
008Y6089,PTN no,R23300398,06
008Y6089,PTN no,R24720298,09
008Y6089,Support Entity,S20400199,Dual
008Y6089,Support Entity,S20400199,Dual
008Y6089,Support Entity,S22000102,
008Y6089,Support Entity,S22000103,SU-25090-405F15
008Y6090,Entity,E20700199,ESEC-2100
008Y6090,Entity,E20700199,ESEC-2100
008Y6090,Entity,E20700199,ESEC-2100
008Y6090,Entity,E20800101,
008Y6090,Entity (KNS),E22000298,Ultra
008Y6090,Entity,E22500199,NEMST-2002ILV
008Y6090,Entity,E23000103,
008Y6090,Entity,E23300101,
008Y6090,Entity,E23300101,
008Y6090,Entity,E24000101,
008Y6090,SP Entity,E24100101,
008Y6090,Lot Size,O20700198,8320
008Y6090,Entity Code,R20100698,G
008Y6090,PTN No,R20800698,01
008Y6090,PTN no,R21500198,04
008Y6090,PTN no,R22500198,013
008Y6090,PTN no,R23300398,06
008Y6090,PTN no,R24720298,09
008Y6090,Support Entity,S20400199,Dual
008Y6090,Support Entity,S20400199,Dual
008Y6090,Support Entity,S22000102,
008Y6090,Support Entity,S22000103,SU-25090-405F15
008Y6091,Entity,E20700199,ESEC-2100
008Y6091,Entity,E20700199,ESEC-2100
008Y6091,Entity,E20700199,ESEC-2100
008Y6091,Entity,E20800101,
008Y6091,Entity,E21500199,NEMST-2002ILV
008Y6091,Entity (KNS),E22000298,Ultra
008Y6091,Entity,E22500199,NEMST-2002ILV
008Y6091,Entity,E23000103,
008Y6091,Entity,E23300101,
008Y6091,Entity,E23300101,
008Y6091,Entity,E24000101,
008Y6091,SP Entity,E24100101,
008Y6091,Lot Size,O20700198,8320
008Y6091,Entity Code,R20100698,G
008Y6091,PTN No,R20800698,11
008Y6091,PTN no,R21500198,04
008Y6091,PTN no,R22500198,013
008Y6091,PTN no,R23300398,06
008Y6091,PTN no,R24720298,09
008Y6091,Support Entity,S20400199,Dual
008Y6091,Support Entity,S20400199,Dual
008Y6091,Support Entity,S22000102,
008Y6091,Support Entity,S22000103,SU-25090-405F15
008Y6094,Entity,E20700199,ESEC-2100
008Y6094,Entity,E20700199,ESEC-2100
008Y6094,Entity,E20700199,ESEC-2100
008Y6094,Entity,E21500199,NEMST-2002ILV
008Y6094,Entity (KNS),E22000298,Ultra
008Y6094,Entity,E22500199,NEMST-2002ILV
008Y6094,Lot Size,O20700198,8320
008Y6094,Entity Code,R20100698,N
008Y6094,PTN No,R20800698,01
008Y6094,PTN no,R21500198,04
008Y6094,PTN no,R22500198,013
008Y6094,PTN no,R23300398,07
008Y6094,PTN no,R24250398,08
008Y6094,PTN no,R24720298,09
008Y6094,Support Entity,S20400102,
008Y6094,Support Entity,S20400102,
008Y6094,Support Entity,S22000102,
008Y6094,Support Entity,S22000103,SU-25090-405F15
008Y6100,Entity,E20700199,ESEC-2100
008Y6100,Entity,E20700199,ESEC-2100
008Y6100,Entity,E20700199,ESEC-2100
008Y6100,Entity,E21500199,NEMST-2002ILV
008Y6100,Entity (KNS),E22000298,Ultra
008Y6100,Entity,E22500199,NEMST-2002ILV
008Y6100,Lot Size,O20700198,8320
008Y6100,Entity Code,R20100698,N
008Y6100,PTN No,R20800698,01
008Y6100,PTN no,R21500198,04
008Y6100,PTN no,R22500198,013
008Y6100,PTN no,R23300398,06
008Y6100,PTN no,R24250398,08
008Y6100,PTN no,R24720298,09
008Y6100,Support Entity,S20400102,
008Y6100,Support Entity,S20400102,
008Y6100,Support Entity,S22000102,
008Y6100,Support Entity,S22000103,SU-25090-405F15
008Y6103,Entity,E20700199,ESEC-2100
008Y6103,Entity,E20700199,ESEC-2100
008Y6103,Entity,E20700199,ESEC-2100
008Y6103,Entity,E20800101,
008Y6103,Entity,E21500199,NEMST-2002ILV
008Y6103,Entity (KNS),E22000298,Iconn
008Y6103,Entity,E22500199,NEMST-2002ILV
008Y6103,Entity,E23000103,
008Y6103,Entity,E23300101,
008Y6103,Entity,E23300101,
008Y6103,Entity,E24000101,
008Y6103,SP Entity,E24100101,
008Y6103,Lot Size,O20700198,8320
008Y6103,Entity Code,R20100698,G
008Y6103,PTN No,R20800698,11
008Y6103,PTN no,R21500198,04
008Y6103,PTN no,R22500198,013
008Y6103,PTN no,R23300398,06
008Y6103,PTN no,R24720298,09
008Y6103,Support Entity,S20400199,Dual
008Y6103,Support Entity,S20400199,Dual
008Y6103,Support Entity,S22000102,
008Y6103,Support Entity,S22000103,SU-25090-405F15
008Y6105,Entity,E20700199,ESEC-2100
008Y6105,Entity,E20700199,ESEC-2100
008Y6105,Entity,E20700199,ESEC-2100
008Y6105,Entity,E21500199,NEMST-2002ILV
008Y6105,Entity,E22000199,Ultra; Maxum Plus
008Y6105,Entity,E22000199,Ultra; Maxum Plus
008Y6105,Entity (KNS),E22000298,Ultra; Maxum Plus
008Y6105,Entity,E22500199,NEMST-2002ILV
008Y6105,Lot Size,O20700198,8320
008Y6105,Entity Code,R20100698,N
008Y6105,PTN No,R20800698,01
008Y6105,PTN no,R21500198,04
008Y6105,PTN no,R22500198,013
008Y6105,PTN no,R23300398,06
008Y6105,PTN no,R24250398,08
008Y6105,PTN no,R24720298,09
008Y6105,Support Entity,S20400199,Dual
008Y6105,Support Entity,S20400199,Dual
008Y6105,Support Entity,S22000102,
008Y6105,Support Entity,S22000103,SU-25090-405F15
008Y6112,Entity,E20700199,ESEC-2100
008Y6112,Entity,E20700199,ESEC-2100
008Y6112,Entity,E20700199,ESEC-2100
008Y6112,Entity,E21500199,NEMST-2002ILV
008Y6112,Entity (KNS),E22000298,Ultra
008Y6112,Entity,E22500199,NEMST-2002ILV
008Y6112,Lot Size,O20700198,8320
008Y6112,Entity Code,R20100698,D
008Y6112,PTN No,R20800698,11
008Y6112,PTN no,R21500198,04
008Y6112,PTN no,R22500198,013
008Y6112,PTN no,R23300398,06
008Y6112,PTN no,R24250398,08
008Y6112,PTN no,R24720298,09
008Y6112,Support Entity,S20400102,
008Y6112,Support Entity,S20400102,
008Y6112,Support Entity,S22000102,
008Y6112,Support Entity,S22000103,SU-25090-405F15
008Y6113,Entity,E20700199,ESEC-2100
008Y6113,Entity,E20700199,ESEC-2100
008Y6113,Entity,E20700199,ESEC-2100
008Y6113,Entity,E21500199,NEMST-2002ILV
008Y6113,Entity (KNS),E22000298,Ultra
008Y6113,Entity,E22500199,NEMST-2002ILV
008Y6113,Lot Size,O20700198,8320
008Y6113,Entity Code,R20100698,C
008Y6113,PTN No,R20800698,01
008Y6113,PTN no,R21500198,04
008Y6113,PTN no,R22500198,013
008Y6113,PTN no,R23300398,06
008Y6113,PTN no,R24250398,08
008Y6113,PTN no,R24720298,09
008Y6113,Support Entity,S20400102,
008Y6113,Support Entity,S20400102,
008Y6113,Support Entity,S22000102,
008Y6113,Support Entity,S22000103,SU-25090-405F15
008Y7001,Entity,E20700199,ESEC 2100FC
008Y7001,Entity,E20700199,ESEC 2100FC
008Y7001,Entity,E20700199,ESEC 2100FC
008Y7001,Entity,E22500199,NEMST-2002ILV
008Y7001,Entity,E23000103,
008Y7001,SP Entity,E24100101,
008Y7001,Entity,E24300199,SAW TYPE
008Y7001,Lot Size,O20700198,15120
008Y7001,Entity Code,R20100698,C
008Y7001,PTN no,R22500198,009
008Y7001,PTN no,R23300398,06
008Y7001,PTN no,R24250398,09
008Y7001,PTN no,R24720298,09
008Y7001,Support Entity,S20400102,
008Y7001,Support Entity,S20400102,
008YB026,Entity,E20700199,ESEC 2100/DB-800/DB-700
008YB026,Entity,E20700199,ESEC 2100/DB-800/DB-700
008YB026,Entity,E20700199,ESEC 2100/DB-800/DB-700
008YB026,Entity,E21500199,NEMST-2002ILV
008YB026,Entity (KNS),E22000298,Ultra
008YB026,Entity,E22500199,NEMST-2002ILV
008YB026,Lot Size,O20700198,6240
008YB026,Entity Code,R20100698,S
008YB026,PTN no,R21500198,04
008YB026,PTN no,R22500198,013
008YB026,PTN no,R23300398,07
008YB026,PTN no,R24250398,08
008YB026,PTN no,R24720298,09
008YB026,Support Entity,S20400102,
008YB026,Support Entity,S20400102,
008YB026,Support Entity,S22000102,
008YB026,Support Entity,S22000103,SU-25090-405F15
008YB027,Entity,E21500199,NEMST-2002ILV
008YB027,Entity (KNS),E22000298,Ultra
008YB027,Entity,E22500199,TEPLA
008YB027,Lot Size,O20700198,12480
008YB027,Entity Code,R20100698,S
008YB027,PTN no,R21500198,04
008YB027,PTN no,R22500198,07
008YB027,PTN no,R23300398,07
008YB027,PTN no,R24250398,08
008YB027,PTN no,R24720298,09
008YB027,Support Entity,S20400102,
008YB027,Support Entity,S20400102,
008YB027,Support Entity,S22000102,
008YB027,Support Entity,S22000103,SU-25090-405F15
008YB031,Entity,E20700199,ESEC-2100
008YB031,Entity,E20700199,ESEC-2100
008YB031,Entity,E20700199,ESEC-2100
008YB031,Entity,E21500199,NEMST-2002ILV
008YB031,Entity (KNS),E22000298,Ultra
008YB031,Entity,E22500199,NEMST-2002ILV
008YB031,Lot Size,O20700198,6240
008YB031,Entity Code,R20100698,S
008YB031,PTN no,R21500198,04
008YB031,PTN no,R22500198,013
008YB031,PTN no,R23300398,07
008YB031,PTN no,R24250398,08
008YB031,PTN no,R24720298,09
008YB031,Support Entity,S20400102,
008YB031,Support Entity,S20400102,
008YB031,Support Entity,S22000102,
008YB031,Support Entity,S22000103,SU-25090-405FR3
008YB041,Entity,E20700199,ESEC-2100
008YB041,Entity,E20700199,ESEC-2100
008YB041,Entity,E20700199,ESEC-2100
008YB041,Entity,E21500199,NEMST-2002ILV
008YB041,Entity (KNS),E22000298,Ultra
008YB041,Entity,E22500199,NEMST-2002ILV
008YB041,Lot Size,O20700198,12480
008YB041,Entity Code,R20100698,S
008YB041,PTN No,R20800698,01
008YB041,PTN no,R21500198,04
008YB041,PTN no,R22500198,013
008YB041,PTN no,R23300398,07
008YB041,PTN no,R24250398,08
008YB041,PTN no,R24720298,09
008YB041,Support Entity,S20400102,
008YB041,Support Entity,S20400102,
008YB041,Support Entity,S22000102,
008YB041,Support Entity,S22000103,SU-25090-405F15
008YB045,Entity,E20700199,ESEC-2100
008YB045,Entity,E20700199,ESEC-2100
008YB045,Entity,E20700199,ESEC-2100
008YB045,Entity,E21500199,NEMST-2002ILV
008YB045,Entity (KNS),E22000298,Ultra; Iconn; Maxum Plus
008YB045,Entity,E22500199,NEMST-2002ILV
008YB045,Lot Size,O20700198,12480
008YB045,Entity Code,R20100698,S
008YB045,PTN No,R20800698,11
008YB045,PTN no,R21500198,04
008YB045,PTN no,R22500198,013
008YB045,PTN no,R23300398,07
008YB045,PTN no,R24250398,08
008YB045,PTN no,R24720298,09
008YB045,Support Entity,S20400102,
008YB045,Support Entity,S20400102,
008YB045,Support Entity,S22000102,
008YB045,Support Entity,S22000103,SU-25090-405F15
008YB047,Entity,E20700199,ESEC-2100
008YB047,Entity,E20700199,ESEC-2100
008YB047,Entity,E20700199,ESEC-2100
008YB047,Entity (KNS),E22000298,Ultra;Iconn;Iconn Plus;RAPID
008YB047,Entity,E22500199,NEMST-2002ILV
008YB047,Lot Size,O20700198,6240
008YB047,Entity Code,R20100698,S
008YB047,PTN no,R21500198,04
008YB047,PTN no,R22500198,013
008YB047,PTN no,R23300398,07
008YB047,PTN no,R24250398,08
008YB047,PTN no,R24720298,09
008YB047,Support Entity,S20400102,
008YB047,Support Entity,S20400102,
008YB047,Support Entity,S22000102,
008YB047,Support Entity,S22000103,SU-25090-405F15
008YD009ENG,Entity,E20700199,DB-700
008YD009ENG,Entity,E20700199,DB-700
008YD009ENG,Entity,E20700199,DB-700
008YD009ENG,Entity,E21500199,Tepla
008YD009ENG,Entity,E22000199,KNS
008YD009ENG,Entity,E22000199,KNS
008YD009ENG,Entity,E22500199,NEMST-2002ILV
008YD009ENG,Entity,E23000103,
008YD009ENG,Entity,E23300101,
008YD009ENG,Entity,E23300101,
008YD009ENG,SP Entity,E24100101,
008YD009ENG,Lot Size,O20700198,3520
008YD009ENG,Entity Code,R20100698,S
008YD009ENG,PTN No,R20800698,11
008YD009ENG,PTN no,R21500198,04
008YD009ENG,PTN No,R22250198,04
008YD009ENG,PTN no,R22500198,013
008YD009ENG,PTN no,R23300398,06
008YD009ENG,PTN no,R24250398,08
008YD009ENG,Support Entity,S20400102,
008YD009ENG,Support Entity,S20400102,
008YD009ENG,Support Entity,S22000102,
008YD009ENG,Support Entity,S22000103,SU-25090-405FR3
008YD046,Entity,E20700199,ESEC-2100
008YD046,Entity,E20700199,ESEC-2100
008YD046,Entity,E20700199,ESEC-2100
008YD046,Entity,E21500199,NEMST-2002ILV
008YD046,Entity (KNS),E22000298,Ultra
008YD046,Entity,E22500199,NEMST-2002ILV
008YD046,Lot Size,O20700198,7040
008YD046,Entity Code,R20100698,C
008YD046,PTN No,R20800698,09
008YD046,PTN no,R21500198,04
008YD046,PTN no,R22500198,013
008YD046,PTN no,R23300398,06
008YD046,PTN no,R24250398,08
008YD046,Support Entity,S20400102,
008YD046,Support Entity,S20400102,
008YD046,Support Entity,S22000102,
008YD046,Support Entity,S22000103,SU-25090-405F15
008YD052,Entity,E20700199,ESEC-2100/DB-800/DB-700
008YD052,Entity,E20700199,ESEC-2100/DB-800/DB-700
008YD052,Entity,E20700199,ESEC-2100/DB-800/DB-700
008YD052,Entity,E21500199,NEMST-2002ILV
008YD052,Entity (KNS),E22000298,Ultra
008YD052,Entity,E22500199,TEPLA
008YD052,Lot Size,O20700198,7040
008YD052,Entity Code,R20100698,Y
008YD052,PTN No,R20800698,09
008YD052,PTN no,R21500198,04
008YD052,PTN no,R22500198,013
008YD052,PTN no,R23300398,07
008YD052,PTN no,R24250398,08
008YD052,Support Entity,S20400102,
008YD052,Support Entity,S20400102,
008YD052,Support Entity,S22000102,
008YD052,Support Entity,S22000103,SU-25090-405FR3
008YD056,Entity,E20700199,ESEC-2100; DB-800; DB-700
008YD056,Entity,E20700199,ESEC-2100; DB-800; DB-700
008YD056,Entity,E20700199,ESEC-2100; DB-800; DB-700
008YD056,Entity,E21500199,NEMST-2002ILV
008YD056,Entity (KNS),E22000298,Ultra
008YD056,Entity,E22500199,NEMST-2002ILV
008YD056,Lot Size,O20700198,3520
008YD056,Entity Code,R20100698,C
008YD056,PTN No,R20800698,09
008YD056,PTN no,R21400198,11
008YD056,PTN no,R21400198,11
008YD056,PTN no,R21500198,04
008YD056,PTN no,R22500198,013
008YD056,PTN no,R23300398,06
008YD056,PTN no,R24250398,08
008YD056,PTN no,R31400198,03
008YD056,Support Entity,S20400102,
008YD056,Support Entity,S20400102,
008YD056,Support Entity,S22000102,
008YD056,Support Entity,S22000103,SU-25090-405FR3
008YD083,Entity,E20700199,DB-800;DB-700;ESEC2100
008YD083,Entity,E20700199,DB-800;DB-700;ESEC2100
008YD083,Entity,E20700199,DB-800;DB-700;ESEC2100
008YD083,Entity,E21300199,DB-800;DB-700;ESEC2100
008YD083,Entity,E21500199,NEMST-2002ILV
008YD083,Entity (KNS),E22000298,Ultra
008YD083,Entity,E22500199,NEMST-2002ILV
008YD083,Lot Size,O20700198,3520
008YD083,Entity Code,R20100698,C
008YD083,PTN No,R20800698,09
008YD083,PTN no,R21400198,11
008YD083,PTN no,R21400198,11
008YD083,PTN no,R21500198,04
008YD083,PTN no,R22500198,013
008YD083,PTN no,R23300398,06
008YD083,PTN no,R24250398,08
008YD083,PTN no,R31400198,03
008YD083,Support Entity,S20400102,
008YD083,Support Entity,S20400102,
008YD083,Support Entity,S22000102,
008YD083,Support Entity,S22000103,SU-25090-405FR3
008YD088,Entity,E20700199,ESEC-2100
008YD088,Entity,E20700199,ESEC-2100
008YD088,Entity,E20700199,ESEC-2100
008YD088,Entity,E21500199,NEMST-2002ILV
008YD088,Entity (KNS),E22000298,Ultra
008YD088,Entity,E22500199,NEMST-2002ILV
008YD088,Lot Size,O20700198,7040
008YD088,Entity Code,R20100698,C
008YD088,PTN No,R20800698,11
008YD088,PTN no,R21500198,04
008YD088,PTN No,R22250198,04
008YD088,PTN no,R22500198,013
008YD088,PTN no,R23300398,06
008YD088,PTN no,R24250398,08
008YD088,PTN no,R24280398,08
008YD088,Support Entity,S20400199,Dual
008YD088,Support Entity,S20400199,Dual
008YD088,Support Entity,S22000102,
008YD088,Support Entity,S22000103,SU-25090-405F15
008YD091,Entity,E20700199,ESEC-2100
008YD091,Entity,E20700199,ESEC-2100
008YD091,Entity,E20700199,ESEC-2100
008YD091,Entity,E21300199,ESEC-2100
008YD091,Entity,E21500199,NEMST-2002ILV
008YD091,Entity (KNS),E22000298,Ultra
008YD091,Entity,E22500199,NEMST-2002ILV
008YD091,Entity,E23300101,
008YD091,Entity,E23300101,
008YD091,Lot Size,O20700198,3520
008YD091,Entity Code,R20100698,C
008YD091,PTN No,R20800698,01
008YD091,PTN no,R21500198,04
008YD091,PTN no,R22500198,013
